f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,y,explanation
1,1,1,0,0,0,0,0,0,0,1,0,0,"['f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
1,0,0,0,1,0,0,0,0,0,1,0,0,"['f6', 'f7', 'f8', 'f9']"
1,1,0,0,0,1,0,0,1,0,1,0,1,['f9']
1,0,0,1,1,0,1,1,0,1,0,0,1,"['f7', 'f8']"
0,0,0,1,0,1,0,0,1,1,1,1,1,['f9']
0,0,0,1,1,1,0,0,1,0,1,0,1,['f9']
1,0,0,1,1,0,0,1,0,0,1,0,0,"['f6', 'f7', 'f9']"
0,1,1,0,0,1,1,1,0,0,1,1,1,"['f7', 'f8']"
0,1,0,0,0,0,1,0,1,0,0,0,1,['f9']
0,0,0,1,0,0,0,0,1,1,0,0,1,['f9']
1,0,0,1,0,1,1,1,0,1,0,1,1,"['f7', 'f8']"
0,0,0,1,1,0,1,0,0,1,1,1,0,"['f8', 'f9']"
1,0,0,1,1,0,1,1,0,0,1,1,1,"['f7', 'f8']"
0,1,1,0,1,0,1,0,1,0,0,1,1,['f9']
1,1,0,1,0,1,0,0,1,1,1,0,1,['f9']
0,0,0,0,0,1,0,1,0,0,1,0,0,"['f1', 'f2', 'f3', 'f4', 'f5', 'f7', 'f9']"
0,1,1,0,1,0,1,1,0,1,0,0,1,"['f7', 'f8']"
1,1,0,1,1,0,0,1,1,1,0,0,1,['f9']
1,1,1,0,1,1,0,1,1,1,0,0,1,"['f5', 'f6', 'f8', 'f9']"
1,1,0,0,1,0,0,1,1,0,1,1,1,['f9']
0,0,1,1,0,0,0,1,0,0,1,1,0,"['f6', 'f7', 'f9']"
0,1,0,1,1,0,1,1,0,0,1,0,1,"['f7', 'f8']"
0,0,1,0,1,1,0,1,1,0,0,1,1,"['f5', 'f6', 'f8', 'f9']"
0,1,0,0,0,1,0,0,1,0,0,0,1,['f9']
0,1,0,1,1,1,1,0,0,0,1,1,0,"['f8', 'f9']"
0,0,0,1,1,0,1,0,0,0,0,1,0,"['f8', 'f9']"
0,0,0,0,0,0,0,0,0,1,1,0,0,"['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
0,1,1,0,1,0,0,1,1,0,1,1,1,['f9']
0,0,1,1,1,1,0,0,1,1,1,0,1,['f9']
1,0,1,1,1,0,1,1,0,0,1,1,1,"['f7', 'f8']"
1,0,0,1,0,0,1,0,1,1,1,1,1,['f9']
1,1,0,1,1,1,1,1,1,0,0,1,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
0,0,0,0,0,0,1,0,1,1,0,1,1,['f9']
1,1,0,0,1,1,1,0,1,0,0,1,1,['f9']
0,1,1,1,1,0,1,1,0,1,1,1,1,"['f7', 'f8']"
0,1,1,0,0,1,1,0,1,0,0,1,1,['f9']
0,1,0,1,1,1,1,1,0,1,1,0,1,"['f5', 'f6', 'f7', 'f8']"
1,1,1,0,0,1,0,1,0,0,1,0,0,"['f4', 'f5', 'f7', 'f9']"
0,1,0,1,1,0,0,0,1,1,0,1,1,['f9']
0,1,0,0,1,1,0,0,0,0,1,1,0,"['f8', 'f9']"
0,1,0,0,1,1,0,1,0,0,0,1,1,"['f5', 'f6', 'f8']"
0,0,0,1,1,1,0,1,1,0,1,1,1,"['f5', 'f6', 'f8', 'f9']"
1,1,0,1,0,1,0,0,1,0,1,1,1,['f9']
1,1,1,1,0,0,1,1,1,1,0,1,1,"['f7', 'f8', 'f9']"
0,0,0,0,0,1,0,1,0,0,0,1,0,"['f1', 'f2', 'f3', 'f4', 'f5', 'f7', 'f9']"
1,1,0,1,1,1,0,1,0,1,1,0,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f8']"
0,0,1,1,0,1,0,0,1,1,1,0,1,['f9']
0,1,1,0,1,0,0,0,0,1,1,1,0,"['f6', 'f7', 'f8', 'f9']"
1,1,0,0,0,0,0,0,1,1,0,0,1,['f9']
0,1,1,0,0,0,0,0,1,0,1,0,1,['f9']
0,1,0,1,0,1,1,1,1,0,0,1,1,"['f7', 'f8', 'f9']"
1,0,1,1,0,0,1,0,0,1,0,0,0,"['f8', 'f9']"
1,1,0,0,0,1,0,1,1,0,0,1,1,['f9']
1,1,1,1,0,1,0,1,1,1,0,0,1,"['f1', 'f2', 'f3', 'f4', 'f6', 'f8', 'f9']"
0,1,0,0,0,0,0,1,1,1,0,1,1,['f9']
1,1,0,1,1,0,1,0,0,0,1,0,0,"['f8', 'f9']"
1,0,1,0,1,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,0,0,0,0,0,1,1,0,0,1,0,1,"['f7', 'f8']"
0,1,1,0,1,0,0,1,0,0,1,0,0,"['f6', 'f7', 'f9']"
1,0,1,1,0,0,1,0,0,0,0,1,0,"['f8', 'f9']"
0,0,1,0,0,0,1,1,1,1,0,0,1,"['f7', 'f8', 'f9']"
1,0,0,1,0,1,1,0,0,0,1,1,0,"['f8', 'f9']"
1,1,0,1,1,0,0,0,1,0,1,1,1,['f9']
1,0,1,1,1,1,0,1,0,0,1,0,1,"['f3', 'f4', 'f5', 'f6', 'f8']"
0,1,1,0,1,0,1,0,1,1,0,1,1,['f9']
0,1,1,0,0,0,0,0,0,0,0,0,0,"['f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
0,0,0,0,1,0,1,0,1,0,0,1,1,['f9']
1,0,0,1,0,0,1,1,0,0,1,0,1,"['f7', 'f8']"
1,1,0,1,0,1,0,1,1,0,1,1,1,"['f1', 'f2', 'f4', 'f6', 'f8', 'f9']"
0,1,1,1,1,0,0,0,1,1,0,0,1,['f9']
0,0,0,0,1,0,0,1,1,0,1,1,1,['f9']
1,1,0,0,0,1,0,1,1,1,1,1,1,['f9']
0,0,1,1,1,0,1,0,0,1,0,1,0,"['f8', 'f9']"
1,1,0,1,0,1,0,0,0,0,0,0,0,"['f8', 'f9']"
0,0,1,0,0,0,0,1,0,1,0,0,0,"['f4', 'f5', 'f6', 'f7', 'f9']"
0,0,0,1,1,0,1,0,0,0,0,0,0,"['f8', 'f9']"
0,1,0,1,0,0,1,0,1,1,0,0,1,['f9']
0,0,0,0,0,1,0,0,1,1,0,1,1,['f9']
1,1,0,1,0,1,0,1,1,0,0,0,1,"['f1', 'f2', 'f4', 'f6', 'f8', 'f9']"
0,0,1,0,0,1,1,1,0,0,0,1,1,"['f7', 'f8']"
1,0,0,1,1,1,1,0,1,0,0,1,1,['f9']
1,0,0,0,1,0,0,1,0,0,1,1,0,"['f6', 'f7', 'f9']"
0,0,0,1,0,0,0,1,0,0,0,0,0,"['f1', 'f2', 'f3', 'f5', 'f6', 'f7', 'f9']"
0,0,0,1,1,0,1,0,1,0,0,1,1,['f9']
1,1,0,1,1,1,1,0,1,1,0,1,1,['f9']
1,0,1,1,0,1,1,0,0,0,0,1,0,"['f8', 'f9']"
0,0,1,0,0,0,0,1,0,1,0,1,0,"['f4', 'f5', 'f6', 'f7', 'f9']"
0,1,0,0,1,1,1,0,1,0,0,0,1,['f9']
0,1,0,1,0,1,0,0,0,1,1,1,0,"['f1', 'f3', 'f5', 'f7', 'f8', 'f9']"
1,1,0,0,1,0,1,1,0,1,0,0,1,"['f7', 'f8']"
1,1,0,0,1,0,0,1,0,0,0,0,0,"['f6', 'f7', 'f9']"
0,0,1,1,1,0,1,0,1,0,1,0,1,['f9']
0,0,0,1,1,1,1,0,0,1,0,0,0,"['f8', 'f9']"
0,0,0,0,1,0,0,0,0,1,1,1,0,"['f6', 'f7', 'f8', 'f9']"
1,1,0,1,1,1,1,1,1,1,0,1,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
1,1,1,1,1,1,1,0,0,1,0,0,0,"['f8', 'f9']"
0,1,0,0,0,1,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,0,0,0,1,1,1,1,0,1,1,0,1,"['f5', 'f6', 'f7', 'f8']"
0,1,1,0,0,0,1,0,1,1,0,1,1,['f9']
0,1,0,1,0,1,0,0,0,0,0,0,0,"['f1', 'f3', 'f5', 'f7', 'f8', 'f9']"
0,0,0,1,1,1,0,1,1,0,1,0,1,"['f5', 'f6', 'f8', 'f9']"
1,1,0,0,0,1,0,0,0,1,0,0,0,"['f4', 'f5', 'f7', 'f8', 'f9']"
0,1,1,0,1,1,1,0,0,0,0,1,0,"['f8', 'f9']"
1,0,1,0,1,1,1,1,1,1,0,0,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
0,1,1,0,1,1,0,0,1,1,1,1,1,['f9']
1,1,0,0,0,0,1,0,0,0,1,0,0,"['f8', 'f9']"
0,0,0,1,0,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,1,0,1,1,0,1,0,0,1,1,1,0,"['f8', 'f9']"
1,0,1,1,0,0,0,1,1,0,1,1,1,['f9']
0,1,0,1,1,1,0,0,1,1,1,0,1,['f9']
1,0,0,0,0,0,0,1,1,1,1,0,1,['f9']
0,1,1,0,0,1,1,0,0,1,0,0,0,"['f8', 'f9']"
1,0,0,0,1,0,1,0,0,0,0,1,0,"['f8', 'f9']"
1,1,0,1,0,1,0,0,1,0,1,0,1,['f9']
1,1,0,1,0,1,1,1,1,1,1,1,1,"['f1', 'f2', 'f4', 'f6', 'f7', 'f8', 'f9']"
1,1,0,1,1,1,1,1,0,1,0,1,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f7', 'f8']"
0,0,1,0,1,1,1,0,1,1,0,0,1,['f9']
0,0,0,1,0,0,1,1,1,1,1,0,1,"['f7', 'f8', 'f9']"
1,0,1,0,0,0,0,1,0,0,1,1,0,"['f4', 'f5', 'f6', 'f7', 'f9']"
0,0,0,1,1,1,1,1,0,1,0,1,1,"['f5', 'f6', 'f7', 'f8']"
0,0,1,1,0,1,1,1,0,1,1,0,1,"['f3', 'f4', 'f6', 'f7', 'f8']"
1,0,1,0,0,0,1,0,1,0,0,0,1,['f9']
1,0,0,1,1,0,1,1,0,1,0,1,1,"['f7', 'f8']"
1,1,0,0,0,0,0,0,1,0,1,1,1,['f9']
0,0,1,0,1,0,0,1,0,0,1,0,0,"['f6', 'f7', 'f9']"
0,0,1,0,1,1,1,1,0,0,0,0,1,"['f5', 'f6', 'f7', 'f8']"
0,1,1,0,1,0,1,1,0,1,0,1,1,"['f7', 'f8']"
0,1,0,1,1,1,1,0,0,1,0,1,0,"['f8', 'f9']"
1,0,0,0,0,0,1,0,0,1,0,1,0,"['f8', 'f9']"
0,0,1,1,0,0,0,0,1,1,0,1,1,['f9']
1,1,1,0,1,1,0,0,1,0,0,0,1,['f9']
0,0,0,1,1,1,1,1,1,0,1,1,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
0,0,0,0,0,0,0,1,0,0,1,1,0,"['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'f7', 'f9']"
1,0,1,0,1,1,1,1,0,0,0,1,1,"['f5', 'f6', 'f7', 'f8']"
1,0,1,0,0,1,1,1,0,0,0,1,1,"['f7', 'f8']"
0,1,0,1,0,0,0,0,1,0,0,1,1,['f9']
0,1,1,1,0,0,0,0,0,1,1,0,0,"['f6', 'f7', 'f8', 'f9']"
1,1,0,1,1,1,0,1,1,1,0,1,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f8', 'f9']"
1,0,0,0,1,1,1,1,0,1,1,1,1,"['f5', 'f6', 'f7', 'f8']"
0,1,0,1,0,0,0,1,0,1,1,0,0,"['f1', 'f3', 'f5', 'f6', 'f7', 'f9']"
1,0,1,0,1,1,1,0,1,0,0,0,1,['f9']
0,0,1,1,1,1,1,0,0,0,0,0,0,"['f8', 'f9']"
0,1,1,0,1,1,0,0,1,1,0,1,1,['f9']
1,0,0,1,0,0,0,0,0,0,0,0,0,"['f2', 'f3', 'f5', 'f6', 'f7', 'f8', 'f9']"
1,1,0,1,0,1,0,1,0,1,0,1,1,"['f1', 'f2', 'f4', 'f6', 'f8']"
1,1,0,1,1,1,0,1,0,0,0,1,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f8']"
0,0,0,1,0,0,1,1,0,0,1,1,1,"['f7', 'f8']"
1,0,0,0,1,1,0,1,0,0,1,0,1,"['f5', 'f6', 'f8']"
0,0,1,0,0,0,1,0,1,0,0,1,1,['f9']
0,1,1,1,1,0,1,1,1,0,0,1,1,"['f7', 'f8', 'f9']"
0,0,1,1,0,0,0,1,0,1,0,0,0,"['f6', 'f7', 'f9']"
1,1,1,0,0,0,0,0,1,1,0,0,1,['f9']
0,1,1,0,0,1,0,0,0,0,0,0,0,"['f4', 'f5', 'f7', 'f8', 'f9']"
0,1,1,1,1,1,0,0,0,0,0,0,0,"['f8', 'f9']"
1,1,0,1,1,1,1,1,0,0,1,0,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f7', 'f8']"
1,1,0,1,1,0,1,0,0,0,0,0,0,"['f8', 'f9']"
0,0,1,1,1,0,0,1,0,1,1,1,0,"['f6', 'f7', 'f9']"
0,1,0,1,1,0,0,1,0,0,0,1,0,"['f6', 'f7', 'f9']"
0,1,0,1,1,0,1,0,1,0,0,1,1,['f9']
0,1,1,1,1,1,0,0,1,1,1,1,1,['f9']
0,0,0,0,0,0,1,0,1,0,0,1,1,['f9']
0,0,1,0,1,1,1,0,1,0,0,0,1,['f9']
0,0,0,1,0,0,1,1,0,1,1,0,1,"['f7', 'f8']"
0,0,0,1,1,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
1,0,1,1,1,1,0,0,1,1,1,1,1,['f9']
0,1,1,1,1,0,1,0,0,1,0,0,0,"['f8', 'f9']"
1,1,1,1,0,0,1,1,0,0,0,1,1,"['f7', 'f8']"
1,0,0,1,1,1,0,0,1,1,0,1,1,['f9']
0,1,0,0,0,0,1,0,0,1,1,1,0,"['f8', 'f9']"
0,1,0,0,0,0,0,1,1,0,0,0,1,['f9']
0,0,1,1,0,1,1,0,1,1,1,1,1,['f9']
0,0,0,1,1,1,1,1,1,1,1,0,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
1,0,1,1,1,0,1,1,0,1,1,1,1,"['f7', 'f8']"
0,1,1,1,1,1,1,1,0,1,1,1,1,"['f3', 'f4', 'f5', 'f6', 'f7', 'f8']"
0,1,1,1,1,1,0,0,1,0,0,0,1,['f9']
1,1,1,1,0,1,0,1,1,0,1,1,1,"['f1', 'f2', 'f3', 'f4', 'f6', 'f8', 'f9']"
1,1,0,0,0,0,0,0,1,0,1,0,1,['f9']
1,1,1,1,0,0,1,1,0,1,1,0,1,"['f7', 'f8']"
0,1,1,1,0,0,0,0,1,1,1,1,1,['f9']
0,1,0,1,0,1,1,0,0,0,1,1,0,"['f8', 'f9']"
0,1,0,1,1,0,0,1,1,1,0,1,1,['f9']
1,1,1,0,1,1,0,0,1,1,1,0,1,['f9']
1,1,1,1,0,1,0,1,0,1,1,0,1,"['f1', 'f2', 'f3', 'f4', 'f6', 'f8']"
0,1,1,0,1,0,0,1,0,0,0,0,0,"['f6', 'f7', 'f9']"
0,0,1,1,0,1,0,0,1,0,1,1,1,['f9']
1,0,1,0,1,1,0,0,1,0,1,1,1,['f9']
0,0,1,0,1,0,0,1,1,0,0,1,1,['f9']
1,0,1,1,1,1,1,0,0,0,1,0,0,"['f8', 'f9']"
1,1,0,0,1,0,1,1,1,1,0,0,1,"['f7', 'f8', 'f9']"
1,0,0,1,0,0,0,0,0,0,1,1,0,"['f2', 'f3', 'f5', 'f6', 'f7', 'f8', 'f9']"
0,1,1,1,1,0,1,0,1,0,1,0,1,['f9']
0,0,1,0,1,1,0,0,1,1,0,1,1,['f9']
0,0,0,1,1,1,1,0,1,0,0,0,1,['f9']
0,0,0,1,1,1,1,0,0,0,1,0,0,"['f8', 'f9']"
0,1,1,0,0,0,0,0,1,0,0,0,1,['f9']
1,0,1,0,1,1,1,0,0,0,0,0,0,"['f8', 'f9']"
0,0,0,0,0,0,1,1,1,1,0,1,1,"['f7', 'f8', 'f9']"
0,0,0,1,0,0,0,1,1,1,0,0,1,['f9']
1,1,0,1,0,1,1,1,1,1,1,0,1,"['f1', 'f2', 'f4', 'f6', 'f7', 'f8', 'f9']"
1,0,0,1,1,1,1,0,0,1,0,1,0,"['f8', 'f9']"
0,1,0,1,1,0,1,1,0,1,0,0,1,"['f7', 'f8']"
1,1,1,1,0,1,0,1,1,0,1,0,1,"['f1', 'f2', 'f3', 'f4', 'f6', 'f8', 'f9']"
1,1,0,0,1,1,1,1,1,0,1,1,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
1,1,1,1,1,0,0,1,0,0,0,1,0,"['f6', 'f7', 'f9']"
0,0,0,0,1,1,1,0,0,1,1,1,0,"['f8', 'f9']"
1,1,0,1,1,0,0,1,0,1,0,1,0,"['f6', 'f7', 'f9']"
0,1,1,1,0,0,0,0,1,1,0,1,1,['f9']
1,0,1,1,0,1,1,0,0,1,1,1,0,"['f8', 'f9']"
0,1,1,0,0,1,0,0,0,1,1,1,0,"['f4', 'f5', 'f7', 'f8', 'f9']"
1,0,1,1,1,1,0,1,1,0,0,0,1,"['f3', 'f4', 'f5', 'f6', 'f8', 'f9']"
0,1,1,0,0,1,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,1,0,0,0,1,1,0,0,1,1,0,0,"['f8', 'f9']"
0,0,0,0,0,0,0,0,1,1,0,0,1,['f9']
0,1,0,1,1,1,0,1,0,1,0,1,1,"['f5', 'f6', 'f8']"
0,0,0,1,0,0,0,1,0,0,1,1,0,"['f1', 'f2', 'f3', 'f5', 'f6', 'f7', 'f9']"
1,0,1,1,1,0,0,1,0,1,0,1,0,"['f6', 'f7', 'f9']"
0,0,1,1,1,1,1,0,1,0,0,0,1,['f9']
0,1,0,1,0,1,1,0,0,0,1,0,0,"['f8', 'f9']"
0,0,1,0,1,0,0,1,0,1,0,0,0,"['f6', 'f7', 'f9']"
1,0,1,0,1,0,0,1,1,1,0,0,1,['f9']
1,1,0,1,0,0,1,1,0,0,0,0,1,"['f7', 'f8']"
1,1,1,1,1,1,0,1,0,1,0,0,1,"['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'f8']"
0,0,1,1,1,1,0,1,0,0,1,1,1,"['f3', 'f4', 'f5', 'f6', 'f8']"
1,0,0,1,1,0,1,0,1,0,1,1,1,['f9']
0,0,1,1,1,0,1,1,0,0,1,0,1,"['f7', 'f8']"
0,1,1,1,1,0,0,1,1,1,0,1,1,['f9']
0,0,0,1,0,1,1,1,0,1,0,0,1,"['f7', 'f8']"
1,1,0,1,0,1,1,0,1,0,0,0,1,['f9']
1,1,0,1,0,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
1,1,1,0,1,1,0,0,0,0,1,0,0,"['f8', 'f9']"
0,1,1,1,1,1,0,0,0,0,1,0,0,"['f8', 'f9']"
0,1,1,0,0,1,1,1,1,1,0,1,1,"['f7', 'f8', 'f9']"
1,1,0,1,1,1,0,0,0,1,0,1,0,"['f8', 'f9']"
1,1,0,1,0,0,0,0,1,1,1,1,1,['f9']
0,1,1,1,0,0,0,0,0,0,1,0,0,"['f6', 'f7', 'f8', 'f9']"
0,1,1,0,0,0,1,1,1,0,0,1,1,"['f7', 'f8', 'f9']"
1,0,1,0,0,1,1,0,1,0,0,1,1,['f9']
1,0,1,1,0,1,1,1,0,1,1,0,1,"['f3', 'f4', 'f6', 'f7', 'f8']"
1,0,1,1,0,1,0,0,0,1,1,1,0,"['f8', 'f9']"
1,0,0,1,1,0,0,0,0,0,1,0,0,"['f6', 'f7', 'f8', 'f9']"
1,1,0,0,0,0,0,0,0,1,1,0,0,"['f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
0,1,1,0,0,0,1,0,0,1,0,1,0,"['f8', 'f9']"
1,1,0,1,0,1,0,1,0,0,1,1,1,"['f1', 'f2', 'f4', 'f6', 'f8']"
0,0,1,0,1,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
1,1,1,0,1,0,1,1,1,1,1,0,1,"['f7', 'f8', 'f9']"
0,1,1,0,1,1,1,1,1,0,1,0,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
0,0,1,1,1,0,1,0,0,0,0,1,0,"['f8', 'f9']"
0,0,1,1,0,0,1,1,0,1,1,1,1,"['f7', 'f8']"
1,0,0,1,1,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,1,1,1,1,0,0,0,1,1,1,0,1,['f9']
0,1,1,0,1,0,1,0,1,0,1,0,1,['f9']
0,0,1,1,0,1,0,1,0,0,0,0,1,"['f3', 'f4', 'f6', 'f8']"
1,1,0,0,1,1,0,1,1,1,1,0,1,"['f5', 'f6', 'f8', 'f9']"
1,0,0,0,1,1,0,0,0,0,0,1,0,"['f8', 'f9']"
0,0,0,1,1,0,1,1,1,1,1,1,1,"['f7', 'f8', 'f9']"
0,1,1,1,0,0,1,0,0,0,0,0,0,"['f8', 'f9']"
1,1,0,0,0,0,1,0,0,0,1,1,0,"['f8', 'f9']"
0,1,1,1,1,0,1,0,1,0,0,1,1,['f9']
0,0,1,0,0,1,1,0,0,0,1,0,0,"['f8', 'f9']"
1,1,0,0,0,0,0,1,0,1,0,1,0,"['f4', 'f5', 'f6', 'f7', 'f9']"
0,0,1,0,1,0,0,0,1,0,1,1,1,['f9']
1,0,0,1,1,0,1,0,1,1,0,0,1,['f9']
1,0,1,1,1,0,1,0,0,1,0,0,0,"['f8', 'f9']"
0,1,0,1,0,1,0,1,1,1,0,1,1,['f9']
1,1,0,0,1,1,0,0,1,0,0,0,1,['f9']
1,0,1,0,1,0,0,1,0,0,1,1,0,"['f6', 'f7', 'f9']"
1,1,1,0,0,0,1,1,1,0,0,0,1,"['f7', 'f8', 'f9']"
0,0,1,1,1,1,0,0,1,0,1,0,1,['f9']
0,1,1,0,0,1,0,0,0,1,0,0,0,"['f4', 'f5', 'f7', 'f8', 'f9']"
0,0,1,0,1,0,0,0,1,1,0,1,1,['f9']
0,1,0,1,0,0,1,0,1,1,1,1,1,['f9']
0,1,1,1,0,0,0,1,1,1,0,1,1,['f9']
0,0,1,0,1,1,0,1,1,0,1,0,1,"['f5', 'f6', 'f8', 'f9']"
0,1,0,1,0,0,1,1,0,0,0,0,1,"['f7', 'f8']"
1,0,0,1,1,0,0,1,1,0,0,0,1,['f9']
0,1,0,0,1,1,0,1,1,0,1,1,1,"['f5', 'f6', 'f8', 'f9']"
0,1,1,1,1,1,1,0,1,1,1,0,1,['f9']
0,1,1,0,1,0,1,0,0,1,0,1,0,"['f8', 'f9']"
1,1,1,1,0,1,1,1,1,1,0,1,1,"['f1', 'f2', 'f3', 'f4', 'f6', 'f7', 'f8', 'f9']"
0,1,0,1,0,0,0,0,1,1,0,0,1,['f9']
0,0,1,1,0,0,1,0,0,1,0,1,0,"['f8', 'f9']"
0,1,1,0,1,0,0,1,0,1,0,1,0,"['f6', 'f7', 'f9']"
1,0,1,1,0,1,0,1,1,1,0,1,1,"['f3', 'f4', 'f6', 'f8', 'f9']"
0,0,0,0,1,0,1,0,0,1,1,1,0,"['f8', 'f9']"
0,1,0,1,1,1,1,1,0,1,0,0,1,"['f5', 'f6', 'f7', 'f8']"
1,0,1,0,1,0,0,1,0,0,0,0,0,"['f6', 'f7', 'f9']"
0,0,1,1,0,1,0,1,0,0,1,0,1,"['f3', 'f4', 'f6', 'f8']"
1,0,1,1,0,0,1,1,1,1,0,1,1,"['f7', 'f8', 'f9']"
0,0,0,0,1,1,1,0,1,0,0,1,1,['f9']
0,0,0,1,1,1,1,1,0,0,0,1,1,"['f5', 'f6', 'f7', 'f8']"
1,1,1,1,0,1,1,0,1,0,1,1,1,['f9']
0,1,0,0,0,1,0,0,0,1,0,0,0,"['f1', 'f3', 'f4', 'f5', 'f7', 'f8', 'f9']"
1,1,1,1,1,1,1,0,0,0,0,0,0,"['f8', 'f9']"
0,1,0,1,1,0,0,0,1,0,0,1,1,['f9']
1,0,0,0,1,0,1,1,1,1,0,1,1,"['f7', 'f8', 'f9']"
1,0,1,0,0,0,1,1,0,0,0,0,1,"['f7', 'f8']"
1,0,0,1,0,0,1,0,0,1,1,1,0,"['f8', 'f9']"
0,1,1,1,1,0,0,0,1,1,0,1,1,['f9']
1,1,0,1,1,1,0,1,1,0,1,0,1,"['f1', 'f2', 'f4', 'f5', 'f6', 'f8', 'f9']"
1,0,1,0,0,0,0,0,1,0,0,0,1,['f9']
1,1,1,0,0,0,1,0,0,0,1,1,0,"['f8', 'f9']"
0,1,0,0,0,1,0,0,1,0,1,0,1,['f9']
1,0,1,0,0,1,0,0,1,0,0,0,1,['f9']
1,1,0,1,0,0,0,0,1,1,1,0,1,['f9']
0,0,1,1,1,1,0,1,0,0,1,0,1,"['f3', 'f4', 'f5', 'f6', 'f8']"
1,1,0,1,1,0,1,1,0,1,1,1,1,"['f7', 'f8']"
0,0,1,0,1,0,0,1,0,0,0,0,0,"['f6', 'f7', 'f9']"
1,0,1,1,1,0,1,1,0,1,1,0,1,"['f7', 'f8']"
0,1,0,1,0,1,1,0,1,1,0,1,1,['f9']
1,1,0,0,0,0,0,0,1,0,0,0,1,['f9']
1,1,1,1,0,0,1,1,1,0,1,1,1,"['f7', 'f8', 'f9']"
0,1,1,0,0,0,0,1,0,0,1,1,0,"['f4', 'f5', 'f6', 'f7', 'f9']"
0,1,1,0,0,1,0,1,0,1,1,0,0,"['f4', 'f5', 'f7', 'f9']"
1,1,1,0,1,1,0,1,1,1,1,1,1,"['f5', 'f6', 'f8', 'f9']"
1,1,1,1,0,0,1,1,1,1,1,0,1,"['f7', 'f8', 'f9']"
0,0,0,0,1,1,0,0,1,1,0,0,1,['f9']
0,1,0,1,0,0,0,1,1,1,1,0,1,['f9']
0,1,1,1,1,1,0,0,0,1,0,0,0,"['f8', 'f9']"
0,1,1,0,1,0,1,0,0,1,0,0,0,"['f8', 'f9']"
1,1,1,1,0,1,0,0,0,1,0,0,0,"['f8', 'f9']"
0,0,1,1,1,0,1,1,1,1,1,0,1,"['f7', 'f8', 'f9']"
1,0,0,1,1,0,1,0,0,0,1,0,0,"['f8', 'f9']"
0,1,1,0,1,1,1,1,1,1,0,1,1,"['f5', 'f6', 'f7', 'f8', 'f9']"
0,1,1,0,0,1,1,1,0,0,0,1,1,"['f7', 'f8']"
1,0,0,0,0,0,1,0,1,1,1,0,1,['f9']
0,1,0,1,0,1,0,0,0,1,0,0,0,"['f1', 'f3', 'f5', 'f7', 'f8', 'f9']"
1,0,0,0,0,0,0,0,0,1,0,1,0,"['f2', 'f3', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9']"
1,1,0,0,0,0,1,1,1,1,0,0,1,"['f7', 'f8', 'f9']"
1,0,1,0,1,0,0,1,1,0,1,1,1,['f9']
1,1,0,0,0,1,0,1,0,0,1,0,0,"['f4', 'f5', 'f7', 'f9']"
1,0,1,1,0,1,1,0,1,1,1,1,1,['f9']
1,0,1,1,0,0,0,0,1,1,0,1,1,['f9']
0,0,0,0,0,1,1,0,0,1,1,0,0,"['f8', 'f9']"
0,1,0,1,1,0,0,1,1,1,1,1,1,['f9']
0,1,0,0,0,0,0,0,1,0,1,0,1,['f9']
0,1,0,0,1,1,0,0,0,1,1,1,0,"['f8', 'f9']"
1,0,1,0,1,1,0,1,1,1,0,0,1,"['f5', 'f6', 'f8', 'f9']"
0,0,0,1,1,0,0,0,1,0,0,0,1,['f9']
0,1,1,0,1,1,0,1,0,1,1,1,1,"['f5', 'f6', 'f8']"
0,1,0,1,0,1,0,0,0,0,0,1,0,"['f1', 'f3', 'f5', 'f7', 'f8', 'f9']"
0,1,1,1,0,0,0,1,1,0,1,1,1,['f9']
