f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,y,explanation
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.64,0.0,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.0,0.7701838712138552,0.3333333333333333,0.2274509803921569,0.807843137254902,0.054901960784313725,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6730324074074074,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.512138551918822,0.7529411764705882,0.6588235294117647,0.392156862745098,0.023529411764705882,0.0012207217517357135,0.03937007874015748,8.922058498826964e-07,0.0,0.0,1.0,1,1,1,0,1,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4956944444444445,0.0,0.7568627450980392,0.6352941176470588,0.4862745098039216,0.976470588235294,0.0023346303501945525,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.24705882352941175,0.6592050049591821,0.007874015748031496,7.450570771463017e-08,0.0,1.0,0.0,0,0,0,0,1,0,0,"['f23', 'f29']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7393171296296296,0.0,0.32941176470588235,0.7529411764705882,0.6666666666666666,0.5882352941176471,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.6804150453955902,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4431828703703704,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.5640650034332799,0.27058823529411763,0.2196078431372549,0.615686274509804,0.30980392156862746,0.006759746700236515,0.08661417322834647,3.287564352908056e-06,0.0,0.0,1.0,1,1,0,0,1,1,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6088078703703703,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.11372549019607844,0.6312962539101243,0.7529411764705882,0.5686274509803921,0.10980392156862744,0.4117647058823529,0.0008087281605249103,0.015748031496062992,2.4586883545827963e-07,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321412037037037,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.10980392156862744,0.5463035019455252,0.015748031496062992,7.078042232889867e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277662037037038,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.7517357137407492,0.09803921568627452,0.5098039215686274,0.26666666666666666,0.12549019607843134,0.006637674525062943,0.015748031496062992,4.24682533973392e-07,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6075694444444445,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8705882352941177,0.05882352941176471,0.7794460975051499,0.0,1.7881369851511239e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7509837962962963,0.0,0.08235294117647059,0.2392156862745098,0.10196078431372547,0.043137254901960784,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.6727702754253453,0.007874015748031496,1.9874397532877603e-06,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194560185185185,0.0,0.8274509803921568,0.9215686274509804,0.05882352941176471,0.015686274509803918,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8156862745098039,0.015686274509803918,0.7982909895475699,0.015748031496062992,2.4586883545827963e-07,0.0,0.0,1.0,0,0,1,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5814236111111111,0.0,0.7372549019607844,0.26666666666666666,0.1450980392156863,0.21568627450980396,0.12332341496910047,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.0196078431372549,0.7977264057373923,0.007874015748031496,3.650779678016879e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7115625,0.0,0.7529411764705882,0.5372549019607843,0.1176470588235294,0.5450980392156862,0.0027008468757152666,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.031372549019607836,0.5579919127183948,0.0,5.550675224739948e-07,0.0,1.0,0.0,1,0,0,0,0,0,0,"['f23', 'f25']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4844675925925926,0.0,0.7058823529411765,0.8117647058823529,0.8274509803921568,0.7058823529411765,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.5804531929503319,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544791666666666,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.10980392156862744,0.5463187609674219,0.015748031496062992,6.705513694316715e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5453819444444444,0.0,0.7529411764705882,0.5058823529411764,0.09411764705882353,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.6245059891660945,0.023622047244094488,3.352756847158358e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5388194444444444,0.0,0.7568627450980392,0.5058823529411764,0.10980392156862744,0.09803921568627452,0.002883955138475624,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.7260700389105058,0.023622047244094488,2.160665523724275e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5853472222222222,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0007476920729381247,0.7529411764705882,0.6588235294117647,0.8705882352941177,0.05098039215686274,0.9369497215228504,0.015748031496062992,5.736939494026522e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6218287037037037,0.0,0.7529411764705882,0.5372549019607843,0.10980392156862744,0.035294117647058816,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.6830548561837186,0.015748031496062992,7.785846456178855e-07,0.0,1.0,0.0,1,0,1,0,0,0,0,"['f23', 'f25', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046527777777777,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.7681696803234913,0.25098039215686274,0.9450980392156862,0.35294117647058826,0.6784313725490196,0.006759746700236515,0.03937007874015748,6.612381559673429e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6048263888888888,0.0,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.035294117647058816,0.7558709086747539,0.1568627450980392,0.2235294117647059,0.26666666666666666,0.0196078431372549,0.0012207217517357135,0.007874015748031496,7.078042232889867e-08,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4634259259259259,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.031372549019607836,0.0021057450217441057,0.7529411764705882,0.6588235294117647,0.3607843137254902,0.7176470588235294,0.0020904859998474093,0.015748031496062992,2.3469297930108503e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6932870370370371,0.0,0.08235294117647059,0.2980392156862745,0.7764705882352941,0.8117647058823529,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.007843137254901959,0.6228427557793546,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4083217592592592,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.5635461966887922,0.7647058823529411,0.2196078431372549,0.8627450980392157,0.5215686274509804,0.0012359807736324099,0.023622047244094488,2.98767887935667e-06,0.0,0.0,1.0,1,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5198495370370371,0.0,0.27450980392156865,0.6627450980392157,0.8627450980392157,0.027450980392156862,0.006637674525062943,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.0196078431372549,0.8856794079499504,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6012847222222222,0.0,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.0196078431372549,0.7718928816662852,0.25098039215686274,0.5647058823529412,0.14901960784313725,0.7568627450980392,0.006759746700236515,0.007874015748031496,3.5390211164449335e-08,0.0,0.0,1.0,0,1,1,0,1,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4544907407407408,0.0,0.7529411764705882,0.6588235294117647,0.4549019607843137,0.0039215686274509795,0.0023346303501945525,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.6235294117647059,0.5318837262531472,0.007874015748031496,2.0489069621523302e-07,0.0,1.0,0.0,0,1,0,0,1,0,0,"['f23', 'f26', 'f29']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6498032407407407,0.0,0.6,0.9490196078431372,0.5333333333333333,0.7960784313725491,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.011764705882352941,0.91279468986038,0.03937007874015748,1.4848987547525796e-05,0.0,0.0,1.0,1,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4661342592592593,0.0,0.7529411764705882,0.6588235294117647,0.4549019607843137,0.0039215686274509795,0.0023346303501945525,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.7176470588235294,0.5313954375524529,0.007874015748031496,8.568156387182469e-08,0.0,1.0,0.0,0,0,0,0,1,0,0,"['f23', 'f29']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990625,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.933043411917296,0.023622047244094488,1.8626426928657547e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7490625,0.0,0.7529411764705882,0.6313725490196078,0.10980392156862744,0.035294117647058816,0.0007476920729381247,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.035294117647058816,0.7983367666132601,0.023622047244094488,9.015190633470251e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5842361111111111,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.11372549019607844,0.6857251850156405,0.07058823529411765,0.6274509803921569,0.09411764705882353,0.9803921568627452,0.0012207217517357135,0.015748031496062992,9.592609868258637e-07,1.0,0.0,0.0,0,0,0,0,1,0,0,"['f22', 'f29']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6905092592592592,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.054901960784313725,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.8760204470893416,0.007874015748031496,1.1175856157194526e-08,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6051620370370371,0.0,0.7529411764705882,0.6588235294117647,0.8156862745098039,0.015686274509803918,0.7866941329060807,0.27058823529411763,0.2,0.5058823529411764,0.3450980392156863,0.006759746700236515,0.007874015748031496,1.0058270541475074e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5906597222222222,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.0196078431372549,0.006790264744029908,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.7445181963836118,0.007874015748031496,1.4156084465779734e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6474421296296297,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.031372549019607836,0.7659113450827802,0.8470588235294118,0.2196078431372549,0.8117647058823529,0.007843137254901959,0.006759746700236515,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5692013888888889,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.8889906157015335,0.8156862745098039,0.5058823529411764,0.11372549019607844,0.1607843137254902,0.006790264744029908,0.007874015748031496,1.2293441772913982e-07,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6312268518518519,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.5926146334019989,0.19607843137254904,0.007843137254901959,0.9450980392156862,0.09411764705882353,0.006759746700236515,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321064814814814,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.0,0.9330281528953994,0.023622047244094488,2.5518204892260835e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6293171296296296,0.0,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.035294117647058816,0.7659113450827802,0.6352941176470588,0.19215686274509805,0.33725490196078434,0.007843137254901959,0.006759746700236515,0.05511811023622047,3.0174811624425223e-07,0.0,0.0,1.0,1,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5210416666666666,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0039215686274509795,0.002182040131227589,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.24705882352941175,0.0026398107881284807,0.007874015748031496,1.7136312774364938e-07,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5462615740740739,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.8001220721751736,0.7843137254901961,0.2196078431372549,0.8117647058823529,0.16470588235294115,0.0013427939269092851,0.031496062992125984,4.0978139243046594e-08,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685763888888888,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.5619287403677424,0.015748031496062992,6.705513694316715e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841898148148148,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.047058823529411764,0.6869916838330663,0.023622047244094488,5.62518093245458e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5722569444444444,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.023529411764705882,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.6204013122758831,0.023622047244094488,3.837043947303454e-07,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5584606481481481,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.741695277332723,0.023622047244094488,2.1792919506529325e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5795138888888889,0.0,0.7529411764705882,0.5019607843137255,0.10980392156862744,0.0039215686274509795,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.7387655451285573,0.015748031496062992,7.376065063748387e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067708333333334,0.0,0.7529411764705882,0.5372549019607843,0.10980392156862744,0.035294117647058816,0.0027618829633020525,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.06274509803921569,0.6830243381399252,0.023622047244094488,8.568156387182469e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7330439814814815,0.0,0.7529411764705882,0.5058823529411764,0.11372549019607844,0.5372549019607843,0.006698710612649729,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.0196078431372549,0.9219195849546044,0.007874015748031496,7.078042232889867e-08,0.0,0.0,1.0,0,0,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6042592592592593,0.0,0.5843137254901961,0.3803921568627451,0.25098039215686274,0.5450980392156862,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.035294117647058816,0.9887083237964448,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977430555555555,0.0,0.7529411764705882,0.5372549019607843,0.0784313725490196,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.06274509803921569,0.9327840085450524,0.023622047244094488,9.462224879758032e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5321990740740741,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.13125810635538265,0.7529411764705882,0.5019607843137255,0.10980392156862744,0.6627450980392157,0.002151522087434196,0.015748031496062992,8.568156387182469e-08,0.0,1.0,0.0,0,0,0,0,1,0,0,"['f23', 'f29']"
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5557986111111111,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.6462043183031968,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.015748031496062992,2.495941208440111e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5396643518518518,0.0,0.6196078431372549,0.9137254901960784,0.21176470588235294,0.7098039215686275,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.6733043411917297,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4532638888888889,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.001953154802777142,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.9686274509803922,0.0020904859998474093,0.007874015748031496,1.5646198620072337e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7624074074074074,0.0,0.0784313725490196,0.2392156862745098,0.0784313725490196,0.7960784313725491,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.031372549019607836,0.5684901197833219,0.015748031496062992,2.6449526238693713e-07,0.0,0.0,1.0,1,1,0,0,1,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5426157407407407,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.09803921568627452,0.726009002822919,0.023622047244094488,1.8626426928657547e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4796875,0.0,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.0,0.7812924391546502,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.007874015748031496,1.3783555927206582e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655625,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8313725490196079,0.0,0.8117799649042496,0.023622047244094488,5.587928078597263e-09,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822453703703704,0.0,0.7529411764705882,0.5058823529411764,0.0784313725490196,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.8077515831235218,0.023622047244094488,1.9557748275090424e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5674884259259261,0.0,0.7529411764705882,0.5372549019607843,0.10980392156862744,0.035294117647058816,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.6869306477454795,0.015748031496062992,5.476169517025318e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5425694444444444,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.7832761120012207,0.035294117647058816,0.3803921568627451,0.3058823529411765,0.6235294117647059,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5962152777777778,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.582711528191043,0.015748031496062992,1.9371484005803845e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.554375,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.5497062638284886,0.7529411764705882,0.6588235294117647,0.392156862745098,0.0196078431372549,0.006790264744029908,0.015748031496062992,3.2409982855864127e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6076736111111111,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.6383916990920881,0.09019607843137256,0.12941176470588234,0.09803921568627452,0.207843137254902,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5718865740740741,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.023529411764705882,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.5624780651560235,0.023622047244094488,3.837043947303454e-07,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4594560185185185,0.0,0.7529411764705882,0.6588235294117647,0.4862745098039216,0.035294117647058816,0.0023346303501945525,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.7176470588235294,0.53334859235523,0.007874015748031496,2.0489069621523302e-07,0.0,1.0,0.0,0,0,0,0,1,0,0,"['f23', 'f29']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056944444444444,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.06274509803921569,0.6866865033951324,0.015748031496062992,5.62518093245458e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321064814814814,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.5463035019455252,0.023622047244094488,7.078042232889867e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6740972222222222,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.035294117647058816,0.8178683146410315,0.023622047244094488,4.24682533973392e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556481481481482,0.0,0.7254901960784313,0.1568627450980392,0.807843137254902,0.1176470588235294,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.9232318608377204,0.07086614173228346,2.1811545933457986e-06,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4996527777777778,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.8065461203936828,0.8470588235294118,0.10196078431372547,0.0196078431372549,0.1411764705882353,0.006759746700236515,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5874537037037038,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0009308003356984819,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.9327992675669491,0.015748031496062992,5.438916663168003e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
